"('Attribute', 'schema_name')","('Attribute', 'method_name')","('Attribute', 'dataset_type')","('Attribute', 'dataset_name')","('Attribute', 'curve_name')","('Attribute', 'label_name')","('Attribute', 'online')","('Eval', ('Annotation Error',))","('Eval', ('Jaccard Index',))","('Eval', ('Rand Index',))","('Eval', ('event-based f1 under pa with mode log', 'f1'))","('Eval', ('event-based f1 under pa with mode log', 'precision'))","('Eval', ('event-based f1 under pa with mode log', 'recall'))","('Eval', ('best f1 under pa', 'f1'))","('Eval', ('best f1 under pa', 'precision'))","('Eval', ('best f1 under pa', 'recall'))","('Eval', ('Run Length MSE',))","('Eval', ('Run Length MSRE',))","('Eval', ('Detection Delay', 'delay_mean'))","('Eval', ('Detection Delay', 'delay_std'))","('Eval', ('Detection Delay', 'delay_pct(90)'))","('Eval', ('Detection Delay', 'delay_pct(70)'))","('Eval', ('Detection Delay', 'delay_pct(50)'))","('Eval', ('Detection Delay', 'delay_pct(30)'))","('Eval', ('Detection Delay', 'delay_pct(10)'))"
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,gdp_iran,RunLength,Yes,,,,,,,,,,242.7830188679245,15.121807293569962,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,gdp_japan,ChangePoint,Yes,1.0,0.4912917271407838,0.7362119013062409,0.06896551724137923,0.03571428571428571,0.9999999999999989,0.06896551724137923,0.03571428571428571,0.9999999999999989,383.5660377358491,19.584842040104615,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,gdp_japan,ReportPoint,Yes,,,,,,,,,,,,26.0,0.0,26.0,26.0,26.0,26.0,26.0
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,gdp_japan,RunLength,Yes,,,,,,,,,,383.5660377358491,19.584842040104615,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,global_co2,ChangePoint,Yes,2.0,0.5932346326836582,0.8742850606268588,0.05064102564102555,0.02667140825035562,0.4999999999999998,0.05064102564102555,0.02667140825035562,0.4999999999999998,416.04255319148933,20.39698002903222,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,global_co2,ReportPoint,Yes,,,,,,,,,,,,18.0,8.5,24.8,21.4,18.0,14.6,11.2
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,global_co2,RunLength,Yes,,,,,,,,,,1155.7127659574467,33.995690661384,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,homeruns,ChangePoint,Yes,1.75,0.4571878151530154,0.8004981484746959,0.09840670296801887,0.055862068965517236,0.8035714285714279,0.09840670296801887,0.055862068965517236,0.8035714285714279,624.3948598130842,24.403857313977145,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,homeruns,ReportPoint,Yes,,,,,,,,,,,,19.42857142857143,9.41986271980755,28.5,23.299999999999997,17.5,14.75,11.05
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,homeruns,RunLength,Yes,,,,,,,,,,1234.9369158878503,34.319986910913784,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,iceland_tourism,ChangePoint,Yes,5.0,0.5560821079218305,0.7476412166356301,0.013333333333333317,0.006711409395973154,0.9999999999999989,0.013333333333333317,0.006711409395973154,0.9999999999999989,3146.6833333333334,56.0953058047938,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,iceland_tourism,ReportPoint,Yes,,,,,,,,,,,,2.0,0.0,2.0,2.0,2.0,2.0,2.0
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,iceland_tourism,RunLength,Yes,,,,,,,,,,3434.8277777777776,58.60740377953776,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,jfk_passengers,ChangePoint,Yes,0.25,0.5064676379851242,0.7523288604203489,0.008832748301351128,0.004436710075895866,0.9999999999999991,0.008832748301351128,0.004436710075895866,0.9999999999999991,26387.788507109006,162.136695162953,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,jfk_passengers,ReportPoint,Yes,,,,,,,,,,,,7.25,0.25,7.45,7.35,7.25,7.15,7.05
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,jfk_passengers,RunLength,Yes,,,,,,,,,,31473.891587677725,177.16450927539222,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,lga_passengers,ChangePoint,Yes,3.0,0.22204997388811243,0.6176855489637626,0.02861983552593058,0.014944036291494774,0.7083333333333331,0.02861983552593058,0.014944036291494774,0.7083333333333331,39797.230450236966,199.46006717431965,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,lga_passengers,ReportPoint,Yes,,,,,,,,,,,,14.0625,14.529843827513053,30.35,16.049999999999997,5.375,4.075,3.15
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,lga_passengers,RunLength,Yes,,,,,,,,,,48300.65462085308,219.7360376480804,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,measles,ChangePoint,Yes,0.0,0.9101125603292263,0.9550311284242525,0.04545454545454541,0.023255813953488372,0.9999999999999989,0.04545454545454541,0.023255813953488372,0.9999999999999989,1680.8946188340808,40.99871484368846,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,measles,ReportPoint,Yes,,,,,,,,,,,,54.0,0.0,54.0,54.0,54.0,54.0,54.0
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,measles,RunLength,Yes,,,,,,,,,,11249.622197309416,106.06423618406637,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,nile,ChangePoint,Yes,1.0,0.7640449438202247,0.8656679151061173,0.09523809523809514,0.05000000000000001,0.9999999999999988,0.09523809523809514,0.05000000000000001,0.9999999999999988,219.04444444444445,14.8001501493885,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,nile,ReportPoint,Yes,,,,,,,,,,,,45.0,0.0,45.0,45.0,45.0,45.0,45.0
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,nile,RunLength,Yes,,,,,,,,,,208.0666666666667,14.424516167506857,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,occupancy,ChangePoint,Yes,5.0,0.2404673820111448,0.6212727497597778,0.10958002996179002,0.1688494810976608,0.48636363636363616,0.10958002996179002,0.1688494810976608,0.48636363636363616,47969.477559912855,218.17608170389684,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,occupancy,ReportPoint,Yes,,,,,,,,,,,,12.436363636363636,14.60226391394447,26.060000000000002,12.379999999999994,4.6,3.18,2.66
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,occupancy,RunLength,Yes,,,,,,,,,,56394.34422657952,236.62317148412603,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,ozone,ChangePoint,Yes,1.25,0.462969496309162,0.7203443877551021,0.1016666666666665,0.056249999999999994,0.8749999999999991,0.1016666666666665,0.056249999999999994,0.8749999999999991,311.71938775510205,17.65226683900886,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,ozone,ReportPoint,Yes,,,,,,,,,,,,27.75,1.75,29.15,28.45,27.75,27.05,26.35
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,ozone,RunLength,Yes,,,,,,,,,,311.71938775510205,17.65226683900886,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,quality_control_1,ChangePoint,Yes,5.0,0.5156529380245642,0.7748113374220743,0.01736235795732361,0.008757207330196104,0.9999999999999989,0.01736235795732361,0.008757207330196104,0.9999999999999989,5352.877304964539,73.16129974955,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,quality_control_1,ReportPoint,Yes,,,,,,,,,,,,3.8,0.0,3.8,3.8,3.8,3.8,3.8
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,quality_control_1,RunLength,Yes,,,,,,,,,,7746.9319148936165,88.01534642260187,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,quality_control_2,ChangePoint,Yes,4.0,0.626460689149404,0.8434113015284854,0.027878266555191086,0.014136206125642745,0.9999999999999989,0.027878266555191086,0.014136206125642745,0.9999999999999989,1767.6833333333334,42.03932007395178,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,quality_control_2,ReportPoint,Yes,,,,,,,,,,,,6.25,0.0,6.25,6.25,6.25,6.25,6.25
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,quality_control_2,RunLength,Yes,,,,,,,,,,3731.8754901960783,61.08646457954319,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,quality_control_3,ChangePoint,Yes,3.0,0.5023973027469436,0.7599760523164779,0.013812522962263143,0.00695429091980816,0.9999999999999989,0.013812522962263143,0.00695429091980816,0.9999999999999989,9366.225454545454,96.77854751713133,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,quality_control_3,ReportPoint,Yes,,,,,,,,,,,,0.8,0.0,0.8,0.8,0.8,0.8,0.8
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,quality_control_3,RunLength,Yes,,,,,,,,,,12576.310303030305,112.14369561463619,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,quality_control_4,ChangePoint,Yes,1.0,0.434233582213906,0.7161346201435288,0.011490418464555764,0.005826214770435272,0.8333333333333325,0.011490418464555764,0.005826214770435272,0.8333333333333325,35436.485185185185,187.15676696598112,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,quality_control_4,ReportPoint,Yes,,,,,,,,,,,,11.166666666666666,0.6871842709362768,11.9,11.700000000000001,11.166666666666666,10.633333333333333,10.433333333333334
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,quality_control_4,RunLength,Yes,,,,,,,,,,42190.78962962963,204.17998373217492,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,rail_lines,ChangePoint,Yes,1.6,0.4185049019607844,0.6903743315508022,0.15333333333333307,0.09239130434782605,0.6999999999999995,0.16743589743589715,0.1003623188405797,0.6999999999999996,205.1176470588235,14.316303297806048,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,rail_lines,ReportPoint,Yes,,,,,,,,,,,,16.3,4.7,20.060000000000002,18.18,16.3,14.419999999999998,12.540000000000001
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,rail_lines,RunLength,Yes,,,,,,,,,,205.1176470588235,14.316303297806048,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,ratner_stock,ChangePoint,Yes,0.6,0.4741503814947586,0.736559472273758,0.014615578622825701,0.007366709299626728,0.9999999999999993,0.014615578622825701,0.007366709299626728,0.9999999999999993,29638.678148148152,172.0907731108296,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,ratner_stock,ReportPoint,Yes,,,,,,,,,,,,7.6,2.4,9.52,8.559999999999999,7.6,6.639999999999999,5.680000000000001
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,ratner_stock,RunLength,Yes,,,,,,,,,,40332.06370370371,200.74175470419283,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,robocalls,ChangePoint,Yes,2.0,0.5754137115839244,0.77104532839963,0.4166666666666661,0.31249999999999994,0.6249999999999998,0.4166666666666661,0.31249999999999994,0.6249999999999998,267.0851063829788,15.019255878609018,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,robocalls,ReportPoint,Yes,,,,,,,,,,,,33.25,11.25,42.25,37.75,33.25,28.75,24.25
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,robocalls,RunLength,Yes,,,,,,,,,,267.0851063829788,15.019255878609018,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,run_log,ChangePoint,Yes,6.0,0.13736927724843134,0.5997167967045435,0.06976744186046495,0.038461538461538464,0.37499999999999994,0.06976744186046495,0.038461538461538464,0.37499999999999994,26572.31342182891,163.0101549505185,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,run_log,ReportPoint,Yes,,,,,,,,,,,,10.34375,12.10767277464844,21.799999999999997,11.599999999999998,6.0,2.2,1.6250000000000002
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,run_log,RunLength,Yes,,,,,,,,,,31231.683628318584,176.72487088508376,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,scanline_126007,ChangePoint,Yes,5.25,0.36800070378523964,0.6836736057651185,0.032862503092864474,0.01719423724545998,0.9761904761904756,0.034048788375228366,0.017857142857142856,0.9772727272727266,33895.454965357974,180.4279315848461,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,scanline_126007,ReportPoint,Yes,,,,,,,,,,,,4.215909090909091,3.7231095211903336,7.25,5.75,4.25,2.5,0.75
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,scanline_126007,RunLength,Yes,,,,,,,,,,40528.28868360277,197.87299345775955,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,scanline_42049,ChangePoint,Yes,5.4,0.23193503819304656,0.6189953810623556,0.11704968944099337,0.1238972431077694,0.30793650793650784,0.1220496894409934,0.11532581453634083,0.3457142857142856,41120.165357967664,202.0076723316419,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,scanline_42049,ReportPoint,Yes,,,,,,,,,,,,24.822857142857146,25.87728714545053,61.08,25.379999999999978,12.6,8.639999999999997,3.2600000000000002
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,scanline_42049,RunLength,Yes,,,,,,,,,,48575.13441108545,219.69784059275852,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,seatbelts,ChangePoint,Yes,7.75,0.49268515288497405,0.8263459470358918,0.04946338383838375,0.025915436704609406,0.5416666666666665,0.04946338383838375,0.025915436704609406,0.5416666666666665,2202.810693641619,46.89950779978278,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,seatbelts,ReportPoint,Yes,,,,,,,,,,,,13.958333333333334,7.959999333866134,20.775,16.825000000000003,12.875,10.225,7.575000000000001
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,seatbelts,RunLength,Yes,,,,,,,,,,3760.669075144509,61.26115567178424,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,shanghai_license,ChangePoint,Yes,4.8,0.4414885837484877,0.7300646298472386,0.01918235986445315,0.0096955855724646,0.9999999999999989,0.01918235986445315,0.0096955855724646,0.9999999999999989,3547.257297297297,59.54572060459915,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,shanghai_license,ReportPoint,Yes,,,,,,,,,,,,10.7,0.1,10.78,10.74,10.7,10.66,10.620000000000001
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,shanghai_license,RunLength,Yes,,,,,,,,,,4493.965405405406,66.9649878058533,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,uk_coal_employ,ChangePoint,Yes,1.75,0.4630483281035176,0.866545352743561,0.2138095238095234,0.22828282828282823,0.3166666666666666,0.2138095238095234,0.22828282828282823,0.3166666666666666,282.1973684210526,16.78831244196207,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,uk_coal_employ,ReportPoint,Yes,,,,,,,,,,,,31.4,17.13699644818568,51.075,39.474999999999994,26.625,22.35,13.95
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,uk_coal_employ,RunLength,Yes,,,,,,,,,,1406.1605263157894,37.457899401302,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,unemployment_nl,ChangePoint,Yes,3.0,0.32930158239600366,0.7051894430051814,0.059799128893237824,0.031201594969710908,0.9999999999999996,0.059799128893237824,0.031201594969710908,0.9999999999999996,5474.59067357513,73.54203703957731,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,unemployment_nl,ReportPoint,Yes,,,,,,,,,,,,10.634920634920636,6.851157332713348,17.000000000000004,11.749999999999998,8.0,7.15,4.9
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,unemployment_nl,RunLength,Yes,,,,,,,,,,7656.049222797927,86.3915732772542,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,usd_isk,ChangePoint,Yes,3.6,0.4866876802407335,0.7764553791459621,0.11600557798877106,0.11970937653411876,0.7166666666666661,0.11600557798877106,0.11970937653411876,0.7166666666666661,3238.4421524663676,56.88895350003402,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,usd_isk,ReportPoint,Yes,,,,,,,,,,,,26.15,8.024812148648557,34.18,29.339999999999996,25.9,21.759999999999998,18.72
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,usd_isk,RunLength,Yes,,,,,,,,,,5104.857399103139,71.42255313919011,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,us_population,ChangePoint,Yes,0.0,0.4995620523228038,0.749250217798291,0.005235637973451746,0.0026246899972444202,0.9999999999999989,0.005235637973451746,0.0026246899972444202,0.9999999999999989,69743.14965986394,264.08908595606636,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,us_population,ReportPoint,Yes,,,,,,,,,,,,4.0,0.0,4.0,4.0,4.0,4.0,4.0
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,us_population,RunLength,Yes,,,,,,,,,,91626.20136054422,302.6980937151859,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,well_log,ChangePoint,Yes,8.4,0.2251392855399455,0.6115662663660799,0.04442213896701762,0.02281767947957055,0.8624999999999998,0.04442213896701762,0.02281767947957055,0.8624999999999998,80275.66940789475,282.06719017164005,,,,,,,
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,well_log,ReportPoint,Yes,,,,,,,,,,,,7.022348484848484,5.4616440317934405,13.460000000000003,7.340000000000001,5.6,3.9,2.18
Naive,ESPRESSOOnline,TS4CD,AlanTuringTCPD,well_log,RunLength,Yes,,,,,,,,,,100478.2302631579,315.81037579995717,,,,,,,
Naive,ESPRESSOOnline,TS4CD,Synthetic,Gradual,ChangePoint,Yes,3.0,0.4917653049206909,0.7535294384674747,0.003984063745019915,0.001996007984031936,0.9999999999999989,0.003984063745019915,0.001996007984031936,0.9999999999999989,108081.80666666667,328.75797582213374,,,,,,,
Naive,ESPRESSOOnline,TS4CD,Synthetic,Gradual,ReportPoint,Yes,,,,,,,,,,,,2.0,0.0,2.0,2.0,2.0,2.0,2.0
Naive,ESPRESSOOnline,TS4CD,Synthetic,Gradual,RunLength,Yes,,,,,,,,,,118319.15333333334,343.97551269433893,,,,,,,
Naive,ESPRESSOOnline,TS4CD,Synthetic,PeriodicSpike,ChangePoint,Yes,3.0,0.5285934275448099,0.775850923782287,0.0049751243781094474,0.0024937655860349127,0.9999999999999989,0.0049751243781094474,0.0024937655860349127,0.9999999999999989,77538.63142857143,278.45759359114527,,,,,,,
Naive,ESPRESSOOnline,TS4CD,Synthetic,PeriodicSpike,ReportPoint,Yes,,,,,,,,,,,,9.0,0.0,9.0,9.0,9.0,9.0,9.0
Naive,ESPRESSOOnline,TS4CD,Synthetic,PeriodicSpike,RunLength,Yes,,,,,,,,,,87208.33238095239,295.31056936884664,,,,,,,
Naive,ESPRESSOOnline,TS4CD,Synthetic,PeriodicSpike2,ChangePoint,Yes,3.0,0.5122954287530074,0.766693903490853,0.004597701149425282,0.002304147465437788,0.9999999999999989,0.004597701149425282,0.002304147465437788,0.9999999999999989,87595.27619047619,295.964991494731,,,,,,,
Naive,ESPRESSOOnline,TS4CD,Synthetic,PeriodicSpike2,ReportPoint,Yes,,,,,,,,,,,,7.0,0.0,7.0,7.0,7.0,7.0,7.0
Naive,ESPRESSOOnline,TS4CD,Synthetic,PeriodicSpike2,RunLength,Yes,,,,,,,,,,97507.03047619047,312.26115748871246,,,,,,,
Naive,ESPRESSOOnline,TS4CD,Synthetic,Scaling,ChangePoint,Yes,2.0,0.4954013003202707,0.7561060420354987,0.004123711340206181,0.002066115702479339,0.9999999999999989,0.004123711340206181,0.002066115702479339,0.9999999999999989,103207.29047619048,321.2589150143393,,,,,,,
Naive,ESPRESSOOnline,TS4CD,Synthetic,Scaling,ReportPoint,Yes,,,,,,,,,,,,11.0,0.0,11.0,11.0,11.0,11.0,11.0
Naive,ESPRESSOOnline,TS4CD,Synthetic,Scaling,RunLength,Yes,,,,,,,,,,113562.64857142857,336.99057638371517,,,,,,,
Naive,ESPRESSOOnline,TS4CD,Synthetic,Scaling2,ChangePoint,Yes,2.0,0.4954013003202707,0.7561060420354987,0.004123711340206181,0.002066115702479339,0.9999999999999989,0.004123711340206181,0.002066115702479339,0.9999999999999989,103207.29047619048,321.2589150143393,,,,,,,
Naive,ESPRESSOOnline,TS4CD,Synthetic,Scaling2,ReportPoint,Yes,,,,,,,,,,,,9.0,0.0,9.0,9.0,9.0,9.0,9.0
Naive,ESPRESSOOnline,TS4CD,Synthetic,Scaling2,RunLength,Yes,,,,,,,,,,113792.78571428571,337.33186288028844,,,,,,,
Naive,ESPRESSOOnline,TS4CD,Synthetic,Shift,ChangePoint,Yes,2.0,0.4917653049206909,0.7535748331744518,0.003984063745019915,0.001996007984031936,0.9999999999999989,0.003984063745019915,0.001996007984031936,0.9999999999999989,108081.01238095238,328.75676781011276,,,,,,,
Naive,ESPRESSOOnline,TS4CD,Synthetic,Shift,ReportPoint,Yes,,,,,,,,,,,,16.0,0.0,16.0,16.0,16.0,16.0,16.0
Naive,ESPRESSOOnline,TS4CD,Synthetic,Shift,RunLength,Yes,,,,,,,,,,118553.4,344.31584337639765,,,,,,,
Naive,ESPRESSOOnline,TS4CD,USC,USC_0,ChangePoint,Yes,3.0,0.23087832765443764,0.6389358399448086,0.008547008547008515,0.004347826086956522,0.24999999999999994,0.008547008547008515,0.004347826086956522,0.24999999999999994,455968.6937860346,675.2545399966109,,,,,,,
Naive,ESPRESSOOnline,TS4CD,USC,USC_0,ReportPoint,Yes,,,,,,,,,,,,31.75,22.76373211931646,55.6,50.8,32.5,13.899999999999999,7.300000000000001
Naive,ESPRESSOOnline,TS4CD,USC,USC_0,RunLength,Yes,,,,,,,,,,482831.93145419605,694.8610878831797,,,,,,,
Naive,ESPRESSOOnline,TS4CD,USC,USC_1,ChangePoint,Yes,2.0,0.142893193801336,0.5970983426140377,0.018691588785046592,0.010101010101010102,0.12499999999999997,0.018691588785046592,0.010101010101010102,0.12499999999999997,587110.797565663,766.2315561014588,,,,,,,
Naive,ESPRESSOOnline,TS4CD,USC,USC_1,ReportPoint,Yes,,,,,,,,,,,,7.875,7.473912964438374,17.299999999999997,6.0,6.0,3.3000000000000003,1.7000000000000002
Naive,ESPRESSOOnline,TS4CD,USC,USC_1,RunLength,Yes,,,,,,,,,,622901.3074951954,789.2409692199179,,,,,,,
Naive,ESPRESSOOnline,TS4CD,USC,USC_2,ChangePoint,Yes,1.0,0.23164823535185214,0.6404976891827436,0.013793103448275794,0.007142857142857143,0.19999999999999996,0.013793103448275794,0.007142857142857143,0.19999999999999996,491762.32884615386,701.2576764971303,,,,,,,
Naive,ESPRESSOOnline,TS4CD,USC,USC_2,ReportPoint,Yes,,,,,,,,,,,,21.4,16.596385148579795,41.0,34.0,18.0,9.2,3.4000000000000004
Naive,ESPRESSOOnline,TS4CD,USC,USC_2,RunLength,Yes,,,,,,,,,,517311.8025641026,719.2439103420359,,,,,,,
Naive,ESPRESSOOnline,TS4CD,USC,USC_3,ChangePoint,Yes,3.0,0.1496291491103245,0.5933026987959724,0.010680907877169549,0.005369127516778523,0.9999999999999998,0.010680907877169549,0.005369127516778523,0.9999999999999998,619767.7168481742,787.2532736344601,,,,,,,
Naive,ESPRESSOOnline,TS4CD,USC,USC_3,ReportPoint,Yes,,,,,,,,,,,,3.875,3.822221212855164,9.2,3.0,3.0,1.2000000000000002,0.7000000000000001
Naive,ESPRESSOOnline,TS4CD,USC,USC_3,RunLength,Yes,,,,,,,,,,649996.6329276105,806.2236866574999,,,,,,,
Naive,ESPRESSOOnline,TS4CD,USC,USC_4,ChangePoint,Yes,0.0,0.1997318444785326,0.6173684686016525,0.007092198581560266,0.0035778175313059034,0.3999999999999999,0.007092198581560266,0.0035778175313059034,0.3999999999999999,557468.5855221013,746.6381891666815,,,,,,,
Naive,ESPRESSOOnline,TS4CD,USC,USC_4,ReportPoint,Yes,,,,,,,,,,,,12.6,11.074294559925702,26.2,21.199999999999996,6.0,4.4,2.2
Naive,ESPRESSOOnline,TS4CD,USC,USC_4,RunLength,Yes,,,,,,,,,,587021.4875080077,766.173275119935,,,,,,,
Naive,ESPRESSOOnline,TS4CD,USC,USC_5,ChangePoint,Yes,1.0,0.18560133734765066,0.6169429779115475,0.012121212121212062,0.00625,0.19999999999999996,0.012121212121212062,0.00625,0.19999999999999996,542853.9923076923,736.7862595812251,,,,,,,
Naive,ESPRESSOOnline,TS4CD,USC,USC_5,ReportPoint,Yes,,,,,,,,,,,,8.2,16.4,24.600000000000005,0.0,0.0,0.0,0.0
Naive,ESPRESSOOnline,TS4CD,USC,USC_5,RunLength,Yes,,,,,,,,,,574551.541025641,757.9917816346302,,,,,,,
Naive,Floss3Sigma,TS4CD,AlanTuringTCPD,apple,ChangePoint,Yes,2.2,0.4294339508634685,0.71367812420138,0.01728871728871722,0.00999732691793638,0.8285714285714276,0.01728871728871722,0.00999732691793638,0.8285714285714276,45714.34464285715,209.96271729866467,,,,,,,
Naive,Floss3Sigma,TS4CD,AlanTuringTCPD,apple,ReportPoint,Yes,,,,,,,,,,,,301.57142857142856,28.612170951023835,335.96000000000004,314.76,303.0,283.8,268.44
Naive,Floss3Sigma,TS4CD,AlanTuringTCPD,apple,RunLength,Yes,,,,,,,,,,45714.34464285715,209.96271729866467,,,,,,,
Naive,Floss3Sigma,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,Yes,2.0,0.49915252261882165,0.7482117453099864,0.02116402116402114,0.0106951871657754,0.9999999999999996,0.02116402116402114,0.0106951871657754,0.9999999999999996,24884.12568306011,157.74703066321123,,,,,,,
Naive,Floss3Sigma,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,Yes,,,,,,,,,,,,395.0,32.0,420.6,407.8,395.0,382.2,369.4
Naive,Floss3Sigma,TS4CD,AlanTuringTCPD,bee_waggle_6,RunLength,Yes,,,,,,,,,,24884.12568306011,157.74703066321123,,,,,,,
Naive,Floss3Sigma,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,Yes,4.0,0.5044735141729972,0.750584607265951,0.024642820544848502,0.01578209435752544,0.8285714285714281,0.024642820544848502,0.01578209435752544,0.8285714285714281,91136.69153515065,300.3634576819864,,,,,,,
Naive,Floss3Sigma,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,Yes,,,,,,,,,,,,163.85,81.18145576194323,251.60000000000005,198.56,143.8,104.42,87.9
Naive,Floss3Sigma,TS4CD,AlanTuringTCPD,bitcoin,RunLength,Yes,,,,,,,,,,91136.69153515065,300.3634576819864,,,,,,,
Naive,Floss3Sigma,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,Yes,6.0,0.2540378232678052,0.6248324672110863,0.03792411693221896,0.020027857929340455,0.7672727272727271,0.03792411693221896,0.020027857929340455,0.7672727272727271,45456.05466666667,212.11321622717318,,,,,,,
