"('Attribute', 'schema_name')","('Attribute', 'method_name')","('Attribute', 'dataset_type')","('Attribute', 'dataset_name')","('Attribute', 'curve_name')","('Attribute', 'label_name')","('Attribute', 'online')","('Eval', 'eval_item')","('Eval', 'value')"
Naive,FlossMax,TS4CD,USC,USC_1,RunLength,Yes,"('Run Length MSRE',)",112.04482549945962
Naive,FlossMax,TS4CD,USC,USC_2,ChangePoint,Yes,"('Annotation Error',)",136.0
Naive,FlossMax,TS4CD,USC,USC_2,ChangePoint,Yes,"('Jaccard Index',)",0.13633440514469453
Naive,FlossMax,TS4CD,USC,USC_2,ChangePoint,Yes,"('Rand Index',)",0.8924421473331031
Naive,FlossMax,TS4CD,USC,USC_2,ChangePoint,Yes,"('event-based f1 under pa with mode log', 'f1')",0.06060606060606035
Naive,FlossMax,TS4CD,USC,USC_2,ChangePoint,Yes,"('event-based f1 under pa with mode log', 'precision')",0.03571428571428571
Naive,FlossMax,TS4CD,USC,USC_2,ChangePoint,Yes,"('event-based f1 under pa with mode log', 'recall')",0.19999999999999996
Naive,FlossMax,TS4CD,USC,USC_2,ChangePoint,Yes,"('best f1 under pa', 'f1')",0.06060606060606035
Naive,FlossMax,TS4CD,USC,USC_2,ChangePoint,Yes,"('best f1 under pa', 'precision')",0.03571428571428571
Naive,FlossMax,TS4CD,USC,USC_2,ChangePoint,Yes,"('best f1 under pa', 'recall')",0.19999999999999996
Naive,FlossMax,TS4CD,USC,USC_2,ChangePoint,Yes,"('Run Length MSE',)",45530.82435897436
Naive,FlossMax,TS4CD,USC,USC_2,ChangePoint,Yes,"('Run Length MSRE',)",213.37953125586895
Naive,FlossMax,TS4CD,USC,USC_2,ReportPoint,Yes,"('Detection Delay', 'delay_mean')",0.0
Naive,FlossMax,TS4CD,USC,USC_2,ReportPoint,Yes,"('Detection Delay', 'delay_std')",0.0
Naive,FlossMax,TS4CD,USC,USC_2,ReportPoint,Yes,"('Detection Delay', 'delay_pct(90)')",0.0
Naive,FlossMax,TS4CD,USC,USC_2,ReportPoint,Yes,"('Detection Delay', 'delay_pct(70)')",0.0
Naive,FlossMax,TS4CD,USC,USC_2,ReportPoint,Yes,"('Detection Delay', 'delay_pct(50)')",0.0
Naive,FlossMax,TS4CD,USC,USC_2,ReportPoint,Yes,"('Detection Delay', 'delay_pct(30)')",0.0
Naive,FlossMax,TS4CD,USC,USC_2,ReportPoint,Yes,"('Detection Delay', 'delay_pct(10)')",0.0
Naive,FlossMax,TS4CD,USC,USC_2,RunLength,Yes,"('Run Length MSE',)",40953.920512820514
Naive,FlossMax,TS4CD,USC,USC_2,RunLength,Yes,"('Run Length MSRE',)",202.3707501414681
Naive,FlossMax,TS4CD,USC,USC_3,ChangePoint,Yes,"('Annotation Error',)",12.0
Naive,FlossMax,TS4CD,USC,USC_3,ChangePoint,Yes,"('Jaccard Index',)",0.4887078885794774
Naive,FlossMax,TS4CD,USC,USC_3,ChangePoint,Yes,"('Rand Index',)",0.9289426567453474
Naive,FlossMax,TS4CD,USC,USC_3,ChangePoint,Yes,"('event-based f1 under pa with mode log', 'f1')",0.11111111111111074
Naive,FlossMax,TS4CD,USC,USC_3,ChangePoint,Yes,"('event-based f1 under pa with mode log', 'precision')",0.07142857142857142
Naive,FlossMax,TS4CD,USC,USC_3,ChangePoint,Yes,"('event-based f1 under pa with mode log', 'recall')",0.24999999999999994
Naive,FlossMax,TS4CD,USC,USC_3,ChangePoint,Yes,"('best f1 under pa', 'f1')",0.11111111111111074
Naive,FlossMax,TS4CD,USC,USC_3,ChangePoint,Yes,"('best f1 under pa', 'precision')",0.07142857142857142
Naive,FlossMax,TS4CD,USC,USC_3,ChangePoint,Yes,"('best f1 under pa', 'recall')",0.24999999999999994
Naive,FlossMax,TS4CD,USC,USC_3,ChangePoint,Yes,"('Run Length MSE',)",26070.214606021782
Naive,FlossMax,TS4CD,USC,USC_3,ChangePoint,Yes,"('Run Length MSRE',)",161.46273441888002
Naive,FlossMax,TS4CD,USC,USC_3,ReportPoint,Yes,"('Detection Delay', 'delay_mean')",58.0
Naive,FlossMax,TS4CD,USC,USC_3,ReportPoint,Yes,"('Detection Delay', 'delay_std')",94.23375191511798
Naive,FlossMax,TS4CD,USC,USC_3,ReportPoint,Yes,"('Detection Delay', 'delay_pct(90)')",140.99999999999994
Naive,FlossMax,TS4CD,USC,USC_3,ReportPoint,Yes,"('Detection Delay', 'delay_pct(70)')",65.59999999999997
Naive,FlossMax,TS4CD,USC,USC_3,ReportPoint,Yes,"('Detection Delay', 'delay_pct(50)')",6.5
Naive,FlossMax,TS4CD,USC,USC_3,ReportPoint,Yes,"('Detection Delay', 'delay_pct(30)')",4.1
Naive,FlossMax,TS4CD,USC,USC_3,ReportPoint,Yes,"('Detection Delay', 'delay_pct(10)')",2.7
Naive,FlossMax,TS4CD,USC,USC_3,RunLength,Yes,"('Run Length MSE',)",26272.965406790518
Naive,FlossMax,TS4CD,USC,USC_3,RunLength,Yes,"('Run Length MSRE',)",162.08937474982903
Naive,FlossMax,TS4CD,USC,USC_4,ChangePoint,Yes,"('Annotation Error',)",19.0
Naive,FlossMax,TS4CD,USC,USC_4,ChangePoint,Yes,"('Jaccard Index',)",0.5906454244491031
Naive,FlossMax,TS4CD,USC,USC_4,ChangePoint,Yes,"('Rand Index',)",0.9380673138520672
Naive,FlossMax,TS4CD,USC,USC_4,ChangePoint,Yes,"('event-based f1 under pa with mode log', 'f1')",0.06666666666666639
Naive,FlossMax,TS4CD,USC,USC_4,ChangePoint,Yes,"('event-based f1 under pa with mode log', 'precision')",0.04
Naive,FlossMax,TS4CD,USC,USC_4,ChangePoint,Yes,"('event-based f1 under pa with mode log', 'recall')",0.19999999999999996
Naive,FlossMax,TS4CD,USC,USC_4,ChangePoint,Yes,"('best f1 under pa', 'f1')",0.06666666666666639
Naive,FlossMax,TS4CD,USC,USC_4,ChangePoint,Yes,"('best f1 under pa', 'precision')",0.04
Naive,FlossMax,TS4CD,USC,USC_4,ChangePoint,Yes,"('best f1 under pa', 'recall')",0.19999999999999996
Naive,FlossMax,TS4CD,USC,USC_4,ChangePoint,Yes,"('Run Length MSE',)",22988.995515695067
Naive,FlossMax,TS4CD,USC,USC_4,ChangePoint,Yes,"('Run Length MSRE',)",151.62122382996077
Naive,FlossMax,TS4CD,USC,USC_4,ReportPoint,Yes,"('Detection Delay', 'delay_mean')",16.4
Naive,FlossMax,TS4CD,USC,USC_4,ReportPoint,Yes,"('Detection Delay', 'delay_std')",22.21350940306371
Naive,FlossMax,TS4CD,USC,USC_4,ReportPoint,Yes,"('Detection Delay', 'delay_pct(90)')",40.800000000000004
Naive,FlossMax,TS4CD,USC,USC_4,ReportPoint,Yes,"('Detection Delay', 'delay_pct(70)')",11.2
Naive,FlossMax,TS4CD,USC,USC_4,ReportPoint,Yes,"('Detection Delay', 'delay_pct(50)')",8.0
Naive,FlossMax,TS4CD,USC,USC_4,ReportPoint,Yes,"('Detection Delay', 'delay_pct(30)')",3.1999999999999997
Naive,FlossMax,TS4CD,USC,USC_4,ReportPoint,Yes,"('Detection Delay', 'delay_pct(10)')",0.8
Naive,FlossMax,TS4CD,USC,USC_4,RunLength,Yes,"('Run Length MSE',)",19831.454196028186
Naive,FlossMax,TS4CD,USC,USC_4,RunLength,Yes,"('Run Length MSRE',)",140.8241960602942
Naive,FlossMax,TS4CD,USC,USC_5,ChangePoint,Yes,"('Annotation Error',)",128.0
Naive,FlossMax,TS4CD,USC,USC_5,ChangePoint,Yes,"('Jaccard Index',)",0.14533762057877814
Naive,FlossMax,TS4CD,USC,USC_5,ChangePoint,Yes,"('Rand Index',)",0.9146255818160886
Naive,FlossMax,TS4CD,USC,USC_5,ChangePoint,Yes,"('event-based f1 under pa with mode log', 'f1')",0.05128205128205105
Naive,FlossMax,TS4CD,USC,USC_5,ChangePoint,Yes,"('event-based f1 under pa with mode log', 'precision')",0.029411764705882353
Naive,FlossMax,TS4CD,USC,USC_5,ChangePoint,Yes,"('event-based f1 under pa with mode log', 'recall')",0.19999999999999996
Naive,FlossMax,TS4CD,USC,USC_5,ChangePoint,Yes,"('best f1 under pa', 'f1')",0.05128205128205105
Naive,FlossMax,TS4CD,USC,USC_5,ChangePoint,Yes,"('best f1 under pa', 'precision')",0.029411764705882353
Naive,FlossMax,TS4CD,USC,USC_5,ChangePoint,Yes,"('best f1 under pa', 'recall')",0.19999999999999996
Naive,FlossMax,TS4CD,USC,USC_5,ChangePoint,Yes,"('Run Length MSE',)",26866.853205128205
Naive,FlossMax,TS4CD,USC,USC_5,ChangePoint,Yes,"('Run Length MSRE',)",163.91111373280398
Naive,FlossMax,TS4CD,USC,USC_5,ReportPoint,Yes,"('Detection Delay', 'delay_mean')",0.2
Naive,FlossMax,TS4CD,USC,USC_5,ReportPoint,Yes,"('Detection Delay', 'delay_std')",0.4000000000000001
Naive,FlossMax,TS4CD,USC,USC_5,ReportPoint,Yes,"('Detection Delay', 'delay_pct(90)')",0.6000000000000001
Naive,FlossMax,TS4CD,USC,USC_5,ReportPoint,Yes,"('Detection Delay', 'delay_pct(70)')",0.0
Naive,FlossMax,TS4CD,USC,USC_5,ReportPoint,Yes,"('Detection Delay', 'delay_pct(50)')",0.0
Naive,FlossMax,TS4CD,USC,USC_5,ReportPoint,Yes,"('Detection Delay', 'delay_pct(30)')",0.0
Naive,FlossMax,TS4CD,USC,USC_5,ReportPoint,Yes,"('Detection Delay', 'delay_pct(10)')",0.0
Naive,FlossMax,TS4CD,USC,USC_5,RunLength,Yes,"('Run Length MSE',)",23573.984615384616
Naive,FlossMax,TS4CD,USC,USC_5,RunLength,Yes,"('Run Length MSRE',)",153.5382187449907
Naive,FlussEVT,TS4CD,AlanTuringTCPD,apple,ChangePoint,No,"('Annotation Error',)",10.3
Naive,FlussEVT,TS4CD,AlanTuringTCPD,apple,ChangePoint,No,"('Jaccard Index',)",0.35716348283903515
Naive,FlussEVT,TS4CD,AlanTuringTCPD,apple,ChangePoint,No,"('Rand Index',)",0.8143675727109703
Naive,FlussEVT,TS4CD,AlanTuringTCPD,apple,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.014654673129549342
Naive,FlussEVT,TS4CD,AlanTuringTCPD,apple,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.00860118796665477
Naive,FlussEVT,TS4CD,AlanTuringTCPD,apple,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.8374999999999991
Naive,FlussEVT,TS4CD,AlanTuringTCPD,apple,ChangePoint,No,"('best f1 under pa', 'f1')",0.014654673129549342
Naive,FlussEVT,TS4CD,AlanTuringTCPD,apple,ChangePoint,No,"('best f1 under pa', 'precision')",0.00860118796665477
Naive,FlussEVT,TS4CD,AlanTuringTCPD,apple,ChangePoint,No,"('best f1 under pa', 'recall')",0.8374999999999991
Naive,FlussEVT,TS4CD,AlanTuringTCPD,apple,ChangePoint,No,"('Run Length MSE',)",21342.4155088853
Naive,FlussEVT,TS4CD,AlanTuringTCPD,apple,ChangePoint,No,"('Run Length MSRE',)",141.51337218791878
Naive,FlussEVT,TS4CD,AlanTuringTCPD,apple,ReportPoint,No,"('Detection Delay', 'delay_mean')",84.4
Naive,FlussEVT,TS4CD,AlanTuringTCPD,apple,ReportPoint,No,"('Detection Delay', 'delay_std')",10.925657874929088
Naive,FlussEVT,TS4CD,AlanTuringTCPD,apple,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",95.28
Naive,FlussEVT,TS4CD,AlanTuringTCPD,apple,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",89.75999999999999
Naive,FlussEVT,TS4CD,AlanTuringTCPD,apple,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",86.3
Naive,FlussEVT,TS4CD,AlanTuringTCPD,apple,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",79.6
Naive,FlussEVT,TS4CD,AlanTuringTCPD,apple,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",72.0
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,"('Annotation Error',)",9.75
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,"('Jaccard Index',)",0.4237682855834051
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,"('Rand Index',)",0.8112599896353272
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.01685231358404676
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.008571684281937737
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.8749999999999997
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,"('best f1 under pa', 'f1')",0.01685231358404676
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,"('best f1 under pa', 'precision')",0.008571684281937737
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,"('best f1 under pa', 'recall')",0.8749999999999997
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,"('Run Length MSE',)",22139.635313531355
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bee_waggle_6,ChangePoint,No,"('Run Length MSRE',)",145.37389785391275
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,No,"('Detection Delay', 'delay_mean')",84.5
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,No,"('Detection Delay', 'delay_std')",67.5
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",138.5
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",111.5
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",84.5
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",57.5
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bee_waggle_6,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",30.5
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('Annotation Error',)",6.2
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('Jaccard Index',)",0.33850809094588
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('Rand Index',)",0.7823056580255023
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.010229445867831748
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.005150617556947437
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999994
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('best f1 under pa', 'f1')",0.010229445867831748
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('best f1 under pa', 'precision')",0.005150617556947437
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('best f1 under pa', 'recall')",0.9999999999999994
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('Run Length MSE',)",54369.361348897546
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bitcoin,ChangePoint,No,"('Run Length MSRE',)",229.64140230876478
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,No,"('Detection Delay', 'delay_mean')",33.99761904761905
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,No,"('Detection Delay', 'delay_std')",21.992926074230304
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",58.56
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",45.059999999999995
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",29.1
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",18.56
Naive,FlussEVT,TS4CD,AlanTuringTCPD,bitcoin,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",11.54
Naive,FlussEVT,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('Annotation Error',)",7.0
Naive,FlussEVT,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('Jaccard Index',)",0.3617720541532161
Naive,FlussEVT,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('Rand Index',)",0.9031377017122818
Naive,FlussEVT,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.08709054834054814
Naive,FlussEVT,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.05025330070835066
Naive,FlussEVT,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.41232323232323226
Naive,FlussEVT,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('best f1 under pa', 'f1')",0.08709054834054814
Naive,FlussEVT,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('best f1 under pa', 'precision')",0.05025330070835066
Naive,FlussEVT,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('best f1 under pa', 'recall')",0.41232323232323226
Naive,FlussEVT,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('Run Length MSE',)",5450.0722891566265
Naive,FlussEVT,TS4CD,AlanTuringTCPD,brent_spot,ChangePoint,No,"('Run Length MSRE',)",70.50867673376469
Naive,FlussEVT,TS4CD,AlanTuringTCPD,brent_spot,ReportPoint,No,"('Detection Delay', 'delay_mean')",105.53050505050506
Naive,FlussEVT,TS4CD,AlanTuringTCPD,brent_spot,ReportPoint,No,"('Detection Delay', 'delay_std')",57.29863510980939
Naive,FlussEVT,TS4CD,AlanTuringTCPD,brent_spot,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",169.64000000000001
Naive,FlussEVT,TS4CD,AlanTuringTCPD,brent_spot,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",136.83999999999997
Naive,FlussEVT,TS4CD,AlanTuringTCPD,brent_spot,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",99.8
Naive,FlussEVT,TS4CD,AlanTuringTCPD,brent_spot,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",75.88
Naive,FlussEVT,TS4CD,AlanTuringTCPD,brent_spot,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",49.32
Naive,FlussEVT,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('Annotation Error',)",1.25
Naive,FlussEVT,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('Jaccard Index',)",0.45697460637756654
Naive,FlussEVT,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('Rand Index',)",0.8209744977388983
Naive,FlussEVT,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.024316910945149886
Naive,FlussEVT,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.012311093772105708
Naive,FlussEVT,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999996
Naive,FlussEVT,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('best f1 under pa', 'f1')",0.024316910945149886
Naive,FlussEVT,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('best f1 under pa', 'precision')",0.012311093772105708
Naive,FlussEVT,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('best f1 under pa', 'recall')",0.9999999999999996
Naive,FlussEVT,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('Run Length MSE',)",5860.981762917933
Naive,FlussEVT,TS4CD,AlanTuringTCPD,businv,ChangePoint,No,"('Run Length MSRE',)",76.55603920213022
Naive,FlussEVT,TS4CD,AlanTuringTCPD,businv,ReportPoint,No,"('Detection Delay', 'delay_mean')",105.54166666666667
Naive,FlussEVT,TS4CD,AlanTuringTCPD,businv,ReportPoint,No,"('Detection Delay', 'delay_std')",20.258716173791473
Naive,FlussEVT,TS4CD,AlanTuringTCPD,businv,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",122.525
Naive,FlussEVT,TS4CD,AlanTuringTCPD,businv,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",117.075
Naive,FlussEVT,TS4CD,AlanTuringTCPD,businv,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",111.625
Naive,FlussEVT,TS4CD,AlanTuringTCPD,businv,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",98.875
Naive,FlussEVT,TS4CD,AlanTuringTCPD,businv,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",86.125
Naive,FlussEVT,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('Annotation Error',)",1.8
Naive,FlussEVT,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('Jaccard Index',)",0.50878875730352
Naive,FlussEVT,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('Rand Index',)",0.8360891861761427
Naive,FlussEVT,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.023579833312843662
Naive,FlussEVT,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.011948272504776905
Naive,FlussEVT,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.9999999999999997
Naive,FlussEVT,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('best f1 under pa', 'f1')",0.023579833312843662
Naive,FlussEVT,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('best f1 under pa', 'precision')",0.011948272504776905
Naive,FlussEVT,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('best f1 under pa', 'recall')",0.9999999999999997
Naive,FlussEVT,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('Run Length MSE',)",4100.556666666666
Naive,FlussEVT,TS4CD,AlanTuringTCPD,children_per_woman,ChangePoint,No,"('Run Length MSRE',)",63.96597491541503
Naive,FlussEVT,TS4CD,AlanTuringTCPD,children_per_woman,ReportPoint,No,"('Detection Delay', 'delay_mean')",39.95
Naive,FlussEVT,TS4CD,AlanTuringTCPD,children_per_woman,ReportPoint,No,"('Detection Delay', 'delay_std')",11.491544392256444
Naive,FlussEVT,TS4CD,AlanTuringTCPD,children_per_woman,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",50.2
Naive,FlussEVT,TS4CD,AlanTuringTCPD,children_per_woman,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",44.2
Naive,FlussEVT,TS4CD,AlanTuringTCPD,children_per_woman,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",39.6
Naive,FlussEVT,TS4CD,AlanTuringTCPD,children_per_woman,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",35.14
Naive,FlussEVT,TS4CD,AlanTuringTCPD,children_per_woman,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",29.979999999999997
Naive,FlussEVT,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('Annotation Error',)",2.0
Naive,FlussEVT,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('Jaccard Index',)",0.34351099021047293
Naive,FlussEVT,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('Rand Index',)",0.74874731253565
Naive,FlussEVT,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.05206813533170469
Naive,FlussEVT,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('event-based f1 under pa with mode log', 'precision')",0.026862494678586635
Naive,FlussEVT,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('event-based f1 under pa with mode log', 'recall')",0.8999999999999998
Naive,FlussEVT,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('best f1 under pa', 'f1')",0.05206813533170469
Naive,FlussEVT,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('best f1 under pa', 'precision')",0.026862494678586635
Naive,FlussEVT,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('best f1 under pa', 'recall')",0.8999999999999998
Naive,FlussEVT,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('Run Length MSE',)",4274.428037383177
Naive,FlussEVT,TS4CD,AlanTuringTCPD,co2_canada,ChangePoint,No,"('Run Length MSRE',)",64.50682854082274
Naive,FlussEVT,TS4CD,AlanTuringTCPD,co2_canada,ReportPoint,No,"('Detection Delay', 'delay_mean')",77.35333333333332
Naive,FlussEVT,TS4CD,AlanTuringTCPD,co2_canada,ReportPoint,No,"('Detection Delay', 'delay_std')",32.04350474698206
Naive,FlussEVT,TS4CD,AlanTuringTCPD,co2_canada,ReportPoint,No,"('Detection Delay', 'delay_pct(90)')",112.72
Naive,FlussEVT,TS4CD,AlanTuringTCPD,co2_canada,ReportPoint,No,"('Detection Delay', 'delay_pct(70)')",92.61999999999999
Naive,FlussEVT,TS4CD,AlanTuringTCPD,co2_canada,ReportPoint,No,"('Detection Delay', 'delay_pct(50)')",71.9
Naive,FlussEVT,TS4CD,AlanTuringTCPD,co2_canada,ReportPoint,No,"('Detection Delay', 'delay_pct(30)')",58.56
Naive,FlussEVT,TS4CD,AlanTuringTCPD,co2_canada,ReportPoint,No,"('Detection Delay', 'delay_pct(10)')",46.04
Naive,FlussEVT,TS4CD,AlanTuringTCPD,construction,ChangePoint,No,"('Annotation Error',)",0.5
Naive,FlussEVT,TS4CD,AlanTuringTCPD,construction,ChangePoint,No,"('Jaccard Index',)",0.8820628353473432
Naive,FlussEVT,TS4CD,AlanTuringTCPD,construction,ChangePoint,No,"('Rand Index',)",0.965560085709184
Naive,FlussEVT,TS4CD,AlanTuringTCPD,construction,ChangePoint,No,"('event-based f1 under pa with mode log', 'f1')",0.014494569004878268
